Day,start_time_program,trial_latency_behav_end,Box,Date,Replicate,Vial_number,Activity,court_duration,Temp,Humidity,BP 12:00 am,BP 8:00 Am,BP Room,Video_Initition,Observation Initiation,Video_End
118,15:47:09,354,A,14,2,4,c,37,24,22,101.4,101.6,1019,0,141,1052
118,15:47:43,361,A,14,2,2,c,10,24,22,101.4,101.6,1019,0,56,1052
118,15:47:58,369,A,14,2,4,c,3,24,22,101.4,101.6,1019,0,141,1052
118,15:47:55,377,A,14,2,2,c,13,24,22,101.4,101.6,1019,0,56,1052
118,15:48:16,385,A,14,2,3,c,1,24,22,101.4,101.6,1019,0,97,1052
118,15:48:18,394,A,14,2,1,c,7,24,22,101.4,101.6,1019,0,0,1052
118,15:48:24,410,A,14,2,4,c,17,24,22,101.4,101.6,1019,0,141,1052
118,15:48:21,411,A,14,2,2,c,22,24,22,101.4,101.6,1019,0,56,1052
118,15:48:49,419,A,14,2,3,c,1,24,22,101.4,101.6,1019,0,97,1052
118,15:48:46,427,A,14,2,2,c,13,24,22,101.4,101.6,1019,0,56,1052
118,15:49:02,437,A,14,2,4,c,6,24,22,101.4,101.6,1019,0,141,1052
118,15:49:06,439,A,14,2,1,c,4,24,22,101.4,101.6,1019,0,0,1052
118,15:49:01,458,A,14,2,2,c,29,24,22,101.4,101.6,1019,0,56,1052
118,15:49:56,485,A,14,2,1,c,1,24,22,101.4,101.6,1019,0,0,1052
118,15:49:35,489,A,14,2,2,c,25,24,22,101.4,101.6,1019,0,56,1052
118,15:50:07,499,A,14,2,2,c,3,24,22,101.4,101.6,1019,0,56,1052
118,15:50:12,511,A,14,2,2,c,11,24,22,101.4,101.6,1019,0,56,1052
118,15:50:27,522,A,14,2,1,c,7,24,22,101.4,101.6,1019,0,0,1052
118,15:50:29,535,A,14,2,2,c,18,24,22,101.4,101.6,1019,0,56,1052
118,15:50:50,545,A,14,2,1,c,6,24,22,101.4,101.6,1019,0,0,1052
118,15:51:18,571,A,14,2,1,c,4,24,22,101.4,101.6,1019,0,0,1052
118,15:50:49,574,A,14,2,2,c,36,24,22,101.4,101.6,1019,0,56,1052
118,15:51:26,577,A,14,2,2,c,2,24,22,101.4,101.6,1019,0,56,1052
118,15:52:06,618,A,14,2,4,c,3,24,22,101.4,101.6,1019,0,141,1052
118,15:51:33,656,A,14,2,2,c,75,24,22,101.4,101.6,1019,0,56,1052
118,15:52:50,700,A,14,2,2,c,42,24,22,101.4,101.6,1019,0,56,1052
118,15:53:44,719,A,14,2,2,c,6,24,22,101.4,101.6,1019,0,56,1052
118,15:54:09,753,A,14,2,1,c,17,24,22,101.4,101.6,1019,0,0,1052
118,15:53:53,763,A,14,2,2,c,42,24,22,101.4,101.6,1019,0,56,1052
118,15:54:30,772,A,14,2,1,c,13,24,22,101.4,101.6,1019,0,0,1052
118,15:54:37,780,A,14,2,4,c,14,24,22,101.4,101.6,1019,0,141,1052
118,15:54:38,783,A,14,2,2,c,17,24,22,101.4,101.6,1019,0,56,1052
118,15:55:01,818,A,14,2,1,c,29,24,22,101.4,101.6,1019,0,0,1052
118,15:54:58,825,A,14,2,2,c,39,24,22,101.4,101.6,1019,0,56,1052
118,15:54:27,842,A,14,2,3,c,87,24,22,101.4,101.6,1019,0,97,1052
118,15:55:46,850,A,14,2,1,c,16,24,22,101.4,101.6,1019,0,0,1052
118,15:56:20,876,A,14,2,1,c,7,24,22,101.4,101.6,1019,0,0,1052
118,15:56:08,886,A,14,2,3,c,30,24,22,101.4,101.6,1019,0,97,1052
118,15:56:52,905,A,14,2,1,c,4,24,22,101.4,101.6,1019,0,0,1052
118,15:57:05,917,A,14,2,4,c,3,24,22,101.4,101.6,1019,0,141,1052
118,15:55:44,923,A,14,2,2,c,91,24,22,101.4,101.6,1019,0,56,1052
118,15:58:11,981,A,14,2,1,c,1,24,22,101.4,101.6,1019,0,0,1052
118,15:57:24,986,A,14,2,2,c,53,24,22,101.4,101.6,1019,0,56,1052
118,15:58:29,1018,A,14,2,2,c,21,24,22,101.4,101.6,1019,0,56,1052
118,15:56:44,1053,A,14,2,3,c,160,24,22,101.4,101.6,1019,0,97,1052
118,15:58:54,1054,A,14,2,2,c,32,24,22,101.4,101.6,1019,0,56,1052
118,17:39:04,42,A,14,3,1,c,37,24,22,101.4,101.6,1019,0,0,1091
118,17:40:24,105,A,14,3,1,c,20,24,22,101.4,101.6,1019,0,0,1091
118,17:40:47,134,A,14,3,1,c,26,24,22,101.4,101.6,1019,0,0,1091
118,17:41:25,178,A,14,3,1,c,32,24,22,101.4,101.6,1019,0,0,1091
118,17:42:34,238,A,14,3,1,c,23,24,22,101.4,101.6,1019,0,0,1091
118,17:42:14,243,A,14,3,3,c,48,24,22,101.4,101.6,1019,0,130,1091
118,17:43:01,249,A,14,3,4,c,7,24,22,101.4,101.6,1019,0,184,1091
118,17:43:10,252,A,14,3,2,c,1,24,22,101.4,101.6,1019,0,61,1091
118,17:43:12,264,A,14,3,4,c,11,24,22,101.4,101.6,1019,0,184,1091
118,17:43:06,284,A,14,3,3,c,37,24,22,101.4,101.6,1019,0,130,1091
118,17:43:48,318,A,14,3,3,c,29,24,22,101.4,101.6,1019,0,130,1091
118,17:43:28,333,A,14,3,4,c,63,24,22,101.4,101.6,1019,0,184,1091
118,17:44:45,353,A,14,3,4,c,7,24,22,101.4,101.6,1019,0,184,1091
118,17:44:38,374,A,14,3,3,c,35,24,22,101.4,101.6,1019,0,130,1091
118,17:45:25,397,A,14,3,3,c,11,24,22,101.4,101.6,1019,0,130,1091
118,17:44:59,403,A,14,3,4,c,43,24,22,101.4,101.6,1019,0,184,1091
118,17:45:49,424,A,14,3,4,c,15,24,22,101.4,101.6,1019,0,184,1091
118,17:46:09,452,A,14,3,4,c,22,24,22,101.4,101.6,1019,0,184,1091
118,17:46:19,455,A,14,3,2,c,15,24,22,101.4,101.6,1019,0,61,1091
118,17:47:05,489,A,14,3,2,c,4,24,22,101.4,101.6,1019,0,61,1091
118,17:43:05,492,A,14,3,1,c,246,24,22,101.4,101.6,1019,0,0,1091
118,17:46:54,498,A,14,3,3,c,22,24,22,101.4,101.6,1019,0,130,1091
118,17:46:40,532,A,14,3,4,c,70,24,22,101.4,101.6,1019,0,184,1091
118,17:47:54,539,A,14,3,4,c,3,24,22,101.4,101.6,1019,0,184,1091
118,17:47:49,547,A,14,3,3,c,17,24,22,101.4,101.6,1019,0,130,1091
118,17:47:47,549,A,14,3,2,c,20,24,22,101.4,101.6,1019,0,61,1091
118,17:48:10,556,A,14,3,4,c,4,24,22,101.4,101.6,1019,0,184,1091
118,17:48:23,569,A,14,3,3,c,5,24,22,101.4,101.6,1019,0,130,1091
118,17:48:52,602,A,14,3,3,c,9,24,22,101.4,101.6,1019,0,130,1091
118,17:48:37,614,A,14,3,4,c,36,24,22,101.4,101.6,1019,0,184,1091
118,17:49:17,619,A,14,3,4,c,1,24,22,101.4,101.6,1019,0,184,1091
118,17:49:20,629,A,14,3,4,c,8,24,22,101.4,101.6,1019,0,184,1091
118,17:49:20,631,A,14,3,3,c,10,24,22,101.4,101.6,1019,0,130,1091
118,17:48:45,635,A,14,3,2,c,49,24,22,101.4,101.6,1019,0,61,1091
118,17:49:48,655,A,14,3,4,c,6,24,22,101.4,101.6,1019,0,184,1091
118,17:49:51,656,A,14,3,2,c,4,24,22,101.4,101.6,1019,0,61,1091
118,17:50:13,679,A,14,3,4,c,5,24,22,101.4,101.6,1019,0,184,1091
118,17:50:31,704,A,14,3,3,c,12,24,22,101.4,101.6,1019,0,130,1091
118,17:50:26,728,A,14,3,4,c,41,24,22,101.4,101.6,1019,0,184,1091
118,17:47:18,732,A,14,3,1,c,233,24,22,101.4,101.6,1019,0,0,1091
118,17:50:25,740,A,14,3,2,c,54,24,22,101.4,101.6,1019,0,61,1091
118,17:51:29,756,A,14,3,4,c,6,24,22,101.4,101.6,1019,0,184,1091
118,17:51:37,786,A,14,3,3,c,27,24,22,101.4,101.6,1019,0,130,1091
118,17:51:49,787,A,14,3,2,c,17,24,22,101.4,101.6,1019,0,61,1091
118,17:52:26,809,A,14,3,3,c,2,24,22,101.4,101.6,1019,0,130,1091
118,17:52:30,813,A,14,3,2,c,2,24,22,101.4,101.6,1019,0,61,1091
118,17:52:02,820,A,14,3,4,c,37,24,22,101.4,101.6,1019,0,184,1091
118,17:51:14,825,A,14,3,1,c,90,24,22,101.4,101.6,1019,0,0,1091
118,17:52:55,847,A,14,3,3,c,10,24,22,101.4,101.6,1019,0,130,1091
118,17:53:08,884,A,14,3,4,c,36,24,22,101.4,101.6,1019,0,184,1091
118,17:53:17,888,A,14,3,2,c,37,24,22,101.4,101.6,1019,0,61,1091
118,17:54:15,946,A,14,3,4,c,30,24,22,101.4,101.6,1019,0,184,1091
118,17:54:12,953,A,14,3,2,c,39,24,22,101.4,101.6,1019,0,61,1091
118,17:52:47,954,A,14,3,1,c,125,24,22,101.4,101.6,1019,0,0,1091
118,17:55:01,967,A,14,3,4,c,5,24,22,101.4,101.6,1019,0,184,1091
118,17:54:57,989,A,14,3,1,c,30,24,22,101.4,101.6,1019,0,0,1091
118,17:55:30,998,A,14,3,4,c,7,24,22,101.4,101.6,1019,0,184,1091
118,17:56:28,1053,A,14,3,3,c,5,24,22,101.4,101.6,1019,0,130,1091
118,17:56:34,1059,A,14,3,3,c,3,24,22,101.4,101.6,1019,0,130,1091
118,17:56:50,1079,A,14,3,3,c,8,24,22,101.4,101.6,1019,0,130,1091
118,17:55:40,1080,A,14,3,2,c,79,24,22,101.4,101.6,1019,0,61,1091
118,17:56:53,1082,A,14,3,4,c,7,24,22,101.4,101.6,1019,0,184,1091
118,17:55:32,1090,A,14,3,1,c,96,24,22,101.4,101.6,1019,0,0,1091
118,17:57:04,1091,A,14,3,3,c,6,24,22,101.4,101.6,1019,0,130,1091
118,18:50:37,69,A,15,1,1,c,27,25,22,101.4,101.5,1018,0,0,1015
118,18:52:03,209,A,15,1,3,c,56,25,22,101.4,101.5,1018,0,101,1015
118,18:53:07,222,A,15,1,4,c,4,25,22,101.4,101.5,1018,0,145,1015
118,18:53:15,251,A,15,1,4,c,26,25,22,101.4,101.5,1018,0,145,1015
118,18:53:03,272,A,15,1,3,c,59,25,22,101.4,101.5,1018,0,101,1015
118,18:51:54,286,A,15,1,1,c,142,25,22,101.4,101.5,1018,0,0,1015
118,18:54:04,298,A,15,1,3,c,24,25,22,101.4,101.5,1018,0,101,1015
118,18:54:40,316,A,15,1,3,c,6,25,22,101.4,101.5,1018,0,101,1015
118,18:54:13,324,A,15,1,4,c,40,25,22,101.4,101.5,1018,0,145,1015
118,18:54:20,326,A,15,1,2,c,36,25,22,101.4,101.5,1018,0,52,1015
118,18:54:51,334,A,15,1,3,c,13,25,22,101.4,101.5,1018,0,101,1015
118,18:55:10,346,A,15,1,3,c,5,25,22,101.4,101.5,1018,0,101,1015
118,18:54:24,348,A,15,1,1,c,53,25,22,101.4,101.5,1018,0,0,1015
118,18:54:58,353,A,15,1,2,c,27,25,22,101.4,101.5,1018,0,52,1015
118,18:55:36,369,A,15,1,1,c,3,25,22,101.4,101.5,1018,0,0,1015
118,18:55:40,381,A,15,1,1,c,11,25,22,101.4,101.5,1018,0,0,1015
118,18:55:21,387,A,15,1,4,c,36,25,22,101.4,101.5,1018,0,145,1015
118,18:56:06,423,A,15,1,1,c,26,25,22,101.4,101.5,1018,0,0,1015
118,18:56:18,434,A,15,1,4,c,26,25,22,101.4,101.5,1018,0,145,1015
118,18:55:32,456,A,15,1,3,c,94,25,22,101.4,101.5,1018,0,101,1015
118,18:56:39,459,A,15,1,1,c,30,25,22,101.4,101.5,1018,0,0,1015
118,18:55:37,461,A,15,1,2,c,94,25,22,101.4,101.5,1018,0,52,1015
118,18:57:18,485,A,15,1,1,c,17,25,22,101.4,101.5,1018,0,0,1015
118,18:57:12,497,A,15,1,3,c,35,25,22,101.4,101.5,1018,0,101,1015
118,18:57:59,520,A,15,1,1,c,11,25,22,101.4,101.5,1018,0,0,1015
118,18:58:24,546,A,15,1,4,c,12,25,22,101.4,101.5,1018,0,145,1015
118,18:57:21,558,A,15,1,2,c,87,25,22,101.4,101.5,1018,0,52,1015
118,18:57:52,560,A,15,1,3,c,58,25,22,101.4,101.5,1018,0,101,1015
118,18:58:53,574,A,15,1,2,c,11,25,22,101.4,101.5,1018,0,52,1015
118,18:58:54,629,A,15,1,3,c,64,25,22,101.4,101.5,1018,0,101,1015
118,18:58:38,646,A,15,1,4,c,97,25,22,101.4,101.5,1018,0,145,1015
118,19:00:01,651,A,15,1,3,c,19,25,22,101.4,101.5,1018,0,101,1015
118,19:00:33,673,A,15,1,3,c,10,25,22,101.4,101.5,1018,0,101,1015
118,19:00:46,686,A,15,1,3,c,10,25,22,101.4,101.5,1018,0,101,1015
118,19:01:00,717,A,15,1,3,c,26,25,22,101.4,101.5,1018,0,101,1015
118,18:59:08,718,A,15,1,2,c,140,25,22,101.4,101.5,1018,0,52,1015
118,19:01:31,729,A,15,1,3,c,7,25,22,101.4,101.5,1018,0,101,1015
118,19:01:24,743,A,15,1,4,c,28,25,22,101.4,101.5,1018,0,145,1015
118,19:02:05,759,A,15,1,4,c,3,25,22,101.4,101.5,1018,0,145,1015
118,19:02:02,764,A,15,1,3,c,12,25,22,101.4,101.5,1018,0,101,1015
118,18:58:17,770,A,15,1,1,c,243,25,22,101.4,101.5,1018,0,0,1015
118,19:01:33,792,A,15,1,2,c,69,25,22,101.4,101.5,1018,0,52,1015
118,19:02:17,801,A,15,1,3,c,34,25,22,101.4,101.5,1018,0,101,1015
118,19:03:11,834,A,15,1,4,c,13,25,22,101.4,101.5,1018,0,145,1015
118,19:02:46,844,A,15,1,2,c,48,25,22,101.4,101.5,1018,0,52,1015
118,19:02:59,852,A,15,1,3,c,42,25,22,101.4,101.5,1018,0,101,1015
118,19:03:47,863,A,15,1,4,c,5,25,22,101.4,101.5,1018,0,145,1015
118,19:03:45,872,A,15,1,2,c,16,25,22,101.4,101.5,1018,0,52,1015
118,19:04:04,965,A,15,1,2,c,90,25,22,101.4,101.5,1018,0,52,1015
118,19:02:30,994,A,15,1,1,c,214,25,22,101.4,101.5,1018,0,0,1015
118,19:03:48,997,A,15,1,3,c,139,25,22,101.4,101.5,1018,0,101,1015
118,19:05:31,998,A,15,1,4,c,37,25,22,101.4,101.5,1018,0,145,1015
118,19:06:23,1016,A,15,1,1,c,3,25,22,101.4,101.5,1018,0,0,1015
118,19:05:37,1017,A,15,1,2,c,50,25,22,101.4,101.5,1018,0,52,1015
118,19:06:19,1019,A,15,1,4,c,9,25,22,101.4,101.5,1018,0,145,1015
118,19:40:57,143,A,15,2,2,c,38,25,22,101.4,101.5,1018,0,56,1075
118,19:41:38,184,A,15,2,2,c,39,25,22,101.4,101.5,1018,0,56,1075
118,19:41:47,208,A,15,2,3,c,54,25,22,101.4,101.5,1018,0,137,1075
118,19:42:39,235,A,15,2,2,c,29,25,22,101.4,101.5,1018,0,56,1075
118,19:42:57,250,A,15,2,4,c,26,25,22,101.4,101.5,1018,0,192,1075
118,19:43:27,256,A,15,2,1,c,2,25,22,101.4,101.5,1018,0,0,1075
118,19:43:44,307,A,15,2,1,c,35,25,22,101.4,101.5,1018,0,0,1075
118,19:43:34,308,A,15,2,4,c,46,25,22,101.4,101.5,1018,0,192,1075
118,19:44:25,330,A,15,2,1,c,18,25,22,101.4,101.5,1018,0,0,1075
118,19:43:24,373,A,15,2,2,c,121,25,22,101.4,101.5,1018,0,56,1075
118,19:44:58,380,A,15,2,1,c,37,25,22,101.4,101.5,1018,0,0,1075
118,19:45:29,400,A,15,2,2,c,24,25,22,101.4,101.5,1018,0,56,1075
118,19:44:23,406,A,15,2,4,c,95,25,22,101.4,101.5,1018,0,192,1075
118,19:45:40,418,A,15,2,1,c,31,25,22,101.4,101.5,1018,0,0,1075
118,19:45:57,419,A,15,2,2,c,15,25,22,101.4,101.5,1018,0,56,1075
118,19:42:45,421,A,15,2,3,c,208,25,22,101.4,101.5,1018,0,137,1075
118,19:46:29,474,A,15,2,1,c,37,25,22,101.4,101.5,1018,0,0,1075
118,19:47:11,505,A,15,2,1,c,27,25,22,101.4,101.5,1018,0,0,1075
118,19:46:16,513,A,15,2,2,c,89,25,22,101.4,101.5,1018,0,56,1075
118,19:47:48,519,A,15,2,2,c,4,25,22,101.4,101.5,1018,0,56,1075
118,19:47:57,538,A,15,2,1,c,14,25,22,101.4,101.5,1018,0,0,1075
118,19:48:28,568,A,15,2,1,c,13,25,22,101.4,101.5,1018,0,0,1075
118,19:48:49,595,A,15,2,1,c,18,25,22,101.4,101.5,1018,0,0,1075
118,19:48:02,617,A,15,2,2,c,89,25,22,101.4,101.5,1018,0,56,1075
118,19:49:35,632,A,15,2,2,c,10,25,22,101.4,101.5,1018,0,56,1075
118,19:49:12,641,A,15,2,1,c,41,25,22,101.4,101.5,1018,0,0,1075
118,19:46:04,644,A,15,2,4,c,233,25,22,101.4,101.5,1018,0,192,1075
118,19:50:04,666,A,15,2,4,c,15,25,22,101.4,101.5,1018,0,192,1075
118,19:50:10,697,A,15,2,1,c,40,25,22,101.4,101.5,1018,0,0,1075
118,19:51:02,734,A,15,2,1,c,24,25,22,101.4,101.5,1018,0,0,1075
118,19:49:50,738,A,15,2,2,c,102,25,22,101.4,101.5,1018,0,56,1075
118,19:51:34,745,A,15,2,1,c,4,25,22,101.4,101.5,1018,0,0,1075
118,19:51:59,788,A,15,2,1,c,21,25,22,101.4,101.5,1018,0,0,1075
118,19:51:52,793,A,15,2,2,c,33,25,22,101.4,101.5,1018,0,56,1075
118,19:50:26,799,A,15,2,4,c,126,25,22,101.4,101.5,1018,0,192,1075
118,19:46:22,802,A,15,2,3,c,372,25,22,101.4,101.5,1018,0,137,1075
118,19:52:28,819,A,15,2,2,c,24,25,22,101.4,101.5,1018,0,56,1075
118,19:52:45,826,A,15,2,4,c,14,25,22,101.4,101.5,1018,0,192,1075
118,19:52:38,829,A,15,2,3,c,23,25,22,101.4,101.5,1018,0,137,1075
118,19:53:04,868,A,15,2,1,c,37,25,22,101.4,101.5,1018,0,0,1075
118,19:52:55,878,A,15,2,2,c,55,25,22,101.4,101.5,1018,0,56,1075
118,19:54:00,913,A,15,2,2,c,28,25,22,101.4,101.5,1018,0,56,1075
118,19:53:08,929,A,15,2,4,c,94,25,22,101.4,101.5,1018,0,192,1075
118,19:54:29,934,A,15,2,2,c,19,25,22,101.4,101.5,1018,0,56,1075
118,19:54:54,944,A,15,2,2,c,3,25,22,101.4,101.5,1018,0,56,1075
118,19:54:13,948,A,15,2,1,c,48,25,22,101.4,101.5,1018,0,0,1075
118,19:54:04,954,A,15,2,3,c,63,25,22,101.4,101.5,1018,0,137,1075
118,19:54:51,962,A,15,2,4,c,24,25,22,101.4,101.5,1018,0,192,1075
118,19:55:05,1011,A,15,2,2,c,59,25,22,101.4,101.5,1018,0,56,1075
118,19:56:08,1043,A,15,2,2,c,27,25,22,101.4,101.5,1018,0,56,1075
118,19:55:31,1061,A,15,2,4,c,84,25,22,101.4,101.5,1018,0,192,1075
118,19:55:24,1073,A,15,2,1,c,102,25,22,101.4,101.5,1018,0,0,1075
118,19:56:42,1074,A,15,2,2,c,25,25,22,101.4,101.5,1018,0,56,1075
118,19:55:09,1075,A,15,2,3,c,119,25,22,101.4,101.5,1018,0,137,1075
118,19:57:01,1077,A,15,2,4,c,8,25,22,101.4,101.5,1018,0,192,1075
119,8:45:33,30,A,16,1,1,c,13,25,22,101.4,101.7,1020,0,0,1033
119,8:45:56,45,A,16,1,1,c,6,25,22,101.4,101.7,1020,0,0,1033
119,8:46:05,50,A,16,1,1,c,1,25,22,101.4,101.7,1020,0,0,1033
119,8:46:49,97,A,16,1,2,c,5,25,22,101.4,101.7,1020,0,71,1033
119,8:47:34,166,A,16,1,1,c,29,25,22,101.4,101.7,1020,0,0,1033
119,8:48:19,183,A,16,1,2,c,1,25,22,101.4,101.7,1020,0,71,1033
119,8:48:21,187,A,16,1,1,c,2,25,22,101.4,101.7,1020,0,0,1033
119,8:48:00,214,A,16,1,3,c,50,25,22,101.4,101.7,1020,0,126,1033
119,8:49:01,231,A,16,1,1,c,7,25,22,101.4,101.7,1020,0,0,1033
119,8:49:02,232,A,16,1,2,c,7,25,22,101.4,101.7,1020,0,71,1033
119,8:48:58,244,A,16,1,3,c,23,25,22,101.4,101.7,1020,0,126,1033
119,8:49:14,250,A,16,1,1,c,13,25,22,101.4,101.7,1020,0,0,1033
119,8:49:31,261,A,16,1,3,c,7,25,22,101.4,101.7,1020,0,126,1033
119,8:49:17,273,A,16,1,2,c,32,25,22,101.4,101.7,1020,0,71,1033
119,8:49:33,284,A,16,1,1,c,27,25,22,101.4,101.7,1020,0,0,1033
119,8:50:08,293,A,16,1,1,c,2,25,22,101.4,101.7,1020,0,0,1033
119,8:50:03,294,A,16,1,2,c,9,25,22,101.4,101.7,1020,0,71,1033
119,8:50:05,301,A,16,1,4,c,13,25,22,101.4,101.7,1020,0,172,1033
119,8:49:41,307,A,16,1,3,c,43,25,22,101.4,101.7,1020,0,126,1033
119,8:50:22,311,A,16,1,1,c,5,25,22,101.4,101.7,1020,0,0,1033
119,8:50:29,316,A,16,1,3,c,5,25,22,101.4,101.7,1020,0,126,1033
119,8:50:40,332,A,16,1,3,c,9,25,22,101.4,101.7,1020,0,126,1033
119,8:51:04,351,A,16,1,2,c,3,25,22,101.4,101.7,1020,0,71,1033
119,8:50:45,387,A,16,1,4,c,59,25,22,101.4,101.7,1020,0,172,1033
119,8:51:38,396,A,16,1,2,c,15,25,22,101.4,101.7,1020,0,71,1033
119,8:52:30,437,A,16,1,2,c,4,25,22,101.4,101.7,1020,0,71,1033
119,8:52:41,449,A,16,1,2,c,4,25,22,101.4,101.7,1020,0,71,1033
119,8:52:38,451,A,16,1,1,c,9,25,22,101.4,101.7,1020,0,0,1033
119,8:52:07,453,A,16,1,4,c,42,25,22,101.4,101.7,1020,0,172,1033
119,8:52:53,460,A,16,1,4,c,4,25,22,101.4,101.7,1020,0,172,1033
119,8:53:03,473,A,16,1,2,c,7,25,22,101.4,101.7,1020,0,71,1033
119,8:50:55,475,A,16,1,3,c,137,25,22,101.4,101.7,1020,0,126,1033
119,8:53:26,494,A,16,1,1,c,4,25,22,101.4,101.7,1020,0,0,1033
119,8:53:34,502,A,16,1,1,c,5,25,22,101.4,101.7,1020,0,0,1033
119,8:53:02,510,A,16,1,4,c,44,25,22,101.4,101.7,1020,0,172,1033
119,8:54:00,524,A,16,1,2,c,1,25,22,101.4,101.7,1020,0,71,1033
119,8:53:16,536,A,16,1,3,c,57,25,22,101.4,101.7,1020,0,126,1033
119,8:53:50,546,A,16,1,4,c,32,25,22,101.4,101.7,1020,0,172,1033
119,8:54:04,547,A,16,1,2,c,19,25,22,101.4,101.7,1020,0,71,1033
119,8:54:09,548,A,16,1,1,c,15,25,22,101.4,101.7,1020,0,0,1033
119,8:54:25,557,A,16,1,1,c,9,25,22,101.4,101.7,1020,0,0,1033
119,8:54:38,572,A,16,1,1,c,11,25,22,101.4,101.7,1020,0,0,1033
119,8:54:39,574,A,16,1,4,c,12,25,22,101.4,101.7,1020,0,172,1033
119,8:54:20,577,A,16,1,3,c,34,25,22,101.4,101.7,1020,0,126,1033
119,8:54:59,600,A,16,1,3,c,18,25,22,101.4,101.7,1020,0,126,1033
119,8:55:07,608,A,16,1,2,c,18,25,22,101.4,101.7,1020,0,71,1033
119,8:55:28,616,A,16,1,3,c,5,25,22,101.4,101.7,1020,0,126,1033
119,8:55:36,624,A,16,1,3,c,5,25,22,101.4,101.7,1020,0,126,1033
119,8:55:39,628,A,16,1,2,c,6,25,22,101.4,101.7,1020,0,71,1033
119,8:55:23,641,A,16,1,1,c,34,25,22,101.4,101.7,1020,0,0,1033
119,8:56:01,647,A,16,1,1,c,3,25,22,101.4,101.7,1020,0,0,1033
119,8:55:48,650,A,16,1,2,c,18,25,22,101.4,101.7,1020,0,71,1033
119,8:55:11,658,A,16,1,4,c,64,25,22,101.4,101.7,1020,0,172,1033
119,8:56:30,679,A,16,1,4,c,6,25,22,101.4,101.7,1020,0,172,1033
119,8:56:33,680,A,16,1,1,c,4,25,22,101.4,101.7,1020,0,0,1033
119,8:56:34,681,A,16,1,2,c,4,25,22,101.4,101.7,1020,0,71,1033
119,8:56:46,693,A,16,1,4,c,3,25,22,101.4,101.7,1020,0,172,1033
119,8:56:43,697,A,16,1,2,c,11,25,22,101.4,101.7,1020,0,71,1033
119,8:56:57,705,A,16,1,2,c,4,25,22,101.4,101.7,1020,0,71,1033
119,8:56:59,718,A,16,1,4,c,15,25,22,101.4,101.7,1020,0,172,1033
119,8:57:42,760,A,16,1,4,c,14,25,22,101.4,101.7,1020,0,172,1033
119,8:57:58,772,A,16,1,1,c,11,25,22,101.4,101.7,1020,0,0,1033
119,8:57:55,774,A,16,1,2,c,16,25,22,101.4,101.7,1020,0,71,1033
119,8:55:54,786,A,16,1,3,c,149,25,22,101.4,101.7,1020,0,126,1033
119,8:58:27,800,A,16,1,3,c,10,25,22,101.4,101.7,1020,0,126,1033
119,8:58:21,804,A,16,1,2,c,20,25,22,101.4,101.7,1020,0,71,1033
119,8:58:32,821,A,16,1,1,c,25,25,22,101.4,101.7,1020,0,0,1033
119,8:58:17,822,A,16,1,4,c,41,25,22,101.4,101.7,1020,0,172,1033
119,8:59:08,833,A,16,1,1,c,1,25,22,101.4,101.7,1020,0,0,1033
119,8:59:06,835,A,16,1,2,c,5,25,22,101.4,101.7,1020,0,71,1033
119,8:58:42,844,A,16,1,3,c,39,25,22,101.4,101.7,1020,0,126,1033
119,8:59:02,858,A,16,1,4,c,33,25,22,101.4,101.7,1020,0,172,1033
119,8:59:37,866,A,16,1,3,c,6,25,22,101.4,101.7,1020,0,126,1033
119,8:59:47,872,A,16,1,1,c,1,25,22,101.4,101.7,1020,0,0,1033
119,8:59:55,881,A,16,1,1,c,2,25,22,101.4,101.7,1020,0,0,1033
119,9:00:11,899,A,16,1,2,c,4,25,22,101.4,101.7,1020,0,71,1033
119,9:00:20,905,A,16,1,1,c,2,25,22,101.4,101.7,1020,0,0,1033
119,9:00:18,909,A,16,1,2,c,7,25,22,101.4,101.7,1020,0,71,1033
119,8:59:53,910,A,16,1,4,c,34,25,22,101.4,101.7,1020,0,172,1033
119,8:59:50,911,A,16,1,3,c,38,25,22,101.4,101.7,1020,0,126,1033
119,9:01:08,971,A,16,1,4,c,19,25,22,101.4,101.7,1020,0,172,1033
119,9:01:06,989,A,16,1,2,c,40,25,22,101.4,101.7,1020,0,71,1033
119,9:01:30,993,A,16,1,1,c,19,25,22,101.4,101.7,1020,0,0,1033
119,9:01:33,1014,A,16,1,4,c,38,25,22,101.4,101.7,1020,0,172,1033
119,9:00:31,1022,A,16,1,3,c,108,25,22,101.4,101.7,1020,0,126,1033
119,9:02:13,1035,A,16,1,4,c,18,25,22,101.4,101.7,1020,0,172,1033
114,11:50:37,39,B,11,1,1,c,13,25,25,99.8,99.3,997,0,0,1247
114,11:50:58,59,B,11,1,1,c,12,25,25,99.8,99.3,997,0,0,1247
114,11:51:14,69,B,11,1,1,c,6,25,25,99.8,99.3,997,0,0,1247
114,11:51:26,82,B,11,1,1,c,7,25,25,99.8,99.3,997,0,0,1247
114,11:51:37,105,B,11,1,1,c,22,25,25,99.8,99.3,997,0,0,1247
114,11:52:01,128,B,11,1,1,c,19,25,25,99.8,99.3,997,0,0,1247
114,11:52:31,164,B,11,1,2,c,25,25,25,99.8,99.3,997,0,100,1247
114,11:53:05,204,B,11,1,2,c,32,25,25,99.8,99.3,997,0,100,1247
114,11:53:40,224,B,11,1,2,c,16,25,25,99.8,99.3,997,0,100,1247
